id,observed_on,latitude,longitude,positional_accuracy,private_place_guess,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
41547233,2020-04-06,43.6440757285,-79.4595213155,77,,Great Horned Owl,Bubo virginianus,大雕鸮,Aves,20044
41547235,2020-04-06,43.6430093683,-79.4672583731,12,,Tree Swallow,Tachycineta bicolor,双色树燕,Aves,11935
41547241,2020-04-06,43.6435845954,-79.467507496,10,,Northern Shoveler,Spatula clypeata,琵嘴鸭,Aves,558438
41547242,2020-04-06,43.6438789872,-79.4678623051,24,,Pied-billed Grebe,Podilymbus podiceps,斑嘴巨䴙䴘,Aves,4246
41547243,2020-04-06,43.6439087701,-79.4680528893,11,,American Black Duck,Anas rubripes,北美黑鸭,Aves,6924
41547254,2020-04-06,43.6531629677,-79.4618316349,34,,Eastern Phoebe,Sayornis phoebe,灰胸长尾霸鹟,Aves,17008
41557199,2020-04-06,43.64830833,-79.47055833,10,,Common Snapping Turtle,Chelydra serpentina,拟鳄龟,Reptilia,39682
41558789,2020-03-31,43.639471,-79.468021,25,,Winter Aconite,Eranthis hyemalis,冬菟葵,Plantae,56871
41558874,2020-04-06,43.64180333,-79.471375,5,,boxelder,Acer negundo,梣叶槭,Plantae,47726
41573215,2020-04-05,43.6476203951,-79.4679777324,523,,Cooper's Hawk,Astur cooperii,库氏鹰,Aves,1579017
41607865,2020-04-07,43.6494934181,-79.4470865007,65,,Strawberry Root Weevil,Otiorhynchus ovatus,,Insecta,200014
41612960,2020-04-06,43.6467359246,-79.4697234698,8,,Midland Painted Turtle,Chrysemys picta marginata,中部锦龟,Reptilia,39772
41613539,2020-04-06,43.6482918737,-79.4691725667,15,,Virginia waterleaf,Hydrophyllum virginianum,水叶草,Plantae,81711
41613614,2020-04-06,43.647644228,-79.468552679,31,,Merle d'Amérique,Turdus migratorius,旅鸫,Aves,12727
41613760,2020-04-06,43.6476649722,-79.4686229495,31,,Turkey Vulture,Cathartes aura,红头美洲鹫,Aves,4756
41613873,2020-04-06,43.6450125024,-79.4678611077,15,,Golden-crowned Kinglet,Regulus satrapa,金冠戴菊,Aves,117100
41615871,2020-04-07,43.65388445,-79.49075947,5,,garlic mustard,Alliaria petiolata,葱芥,Plantae,56061
41615883,2020-04-07,43.65335097,-79.48956424,4,,Red-bellied Woodpecker,Melanerpes carolinus,红腹啄木鸟,Aves,18205
41642629,2020-04-07,43.6485388889,-79.4464777778,,,Cooper's Hawk,Astur cooperii,库氏鹰,Aves,1579017
41645106,2020-04-07,43.6487695318,-79.4692890562,8,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
41645252,2020-04-07,43.6491060866,-79.4702431555,15,,Sorbaria,Sorbaria sorbifolia,珍珠梅,Plantae,169144
41645416,2020-04-07,43.6477925656,-79.4703164593,31,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
41648672,2020-04-07,43.6479632732,-79.4688176684,31,,Eastern Phoebe,Sayornis phoebe,灰胸长尾霸鹟,Aves,17008
41648773,2020-04-07,43.6449118341,-79.4694018901,8,,Pied-billed Grebe,Podilymbus podiceps,斑嘴巨䴙䴘,Aves,4246
41653477,2020-04-06,43.64435833,-79.449745,23,,European Firebug,Pyrrhocoris apterus,始红蝽,Insecta,55610
41688452,2020-04-08,43.641825173,-79.4653241681,24,,Japanese barberry,Berberis thunbergii,日本小檗,Plantae,58727
41689577,2020-04-08,43.641878243,-79.46298266,48,,Striped Squill,Puschkinia scilloides,蚁播花,Plantae,128724
41716928,2020-04-01,43.6424,-79.46701167,4,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
41725985,2020-04-08,43.6491056523,-79.4706684247,15,,Muskrat,Ondatra zibethicus,麝鼠,Mammalia,45763
41726328,2020-04-08,43.6462438008,-79.4682004845,4,,American Toad,Anaxyrus americanus,美国蟾蜍,Amphibia,64968
41726435,2020-04-08,43.6466590047,-79.4671827214,61,,Red-tailed Hawk,Buteo jamaicensis,红尾鵟,Aves,5212
41726593,2020-04-08,43.6448895734,-79.4679464216,8,,Common Raccoon,Procyon lotor,浣熊,Mammalia,41663
41726740,2020-04-08,43.6449576138,-79.4695030162,15,,Pied-billed Grebe,Podilymbus podiceps,斑嘴巨䴙䴘,Aves,4246
41732027,2020-04-07,43.641932,-79.468886,50,,Bethune's Pinion Moth,Lithophane bethunei,,Insecta,223979
41732028,2020-04-07,43.641932,-79.468886,50,,Ruby Quaker,Orthosia rubescens,,Insecta,203454
41732042,2020-04-07,43.641932,-79.468886,50,,Speckled Green Fruitworm Moth,Orthosia hibisci,,Insecta,226646
41785651,2020-04-09,43.6534689647,-79.4638563507,10,,garlic mustard,Alliaria petiolata,葱芥,Plantae,56061
41791977,2020-04-09,43.6437688157,-79.4684070688,15,,Double-crested Cormorant,Nannopterum auritum,双冠鸬鹚,Aves,1454382
41792108,2020-04-09,43.6447018219,-79.4679234349,4,,black raspberry,Rubus occidentalis,喜阴悬钩子,Plantae,125489
41792280,2020-04-09,43.647162099,-79.4682434146,8,,birch polypore,Fomitopsis betulina,桦拟层孔菌,Fungi,775410
41792396,2020-04-09,43.6472618553,-79.4688492264,8,,Grivette solitaire,Catharus guttatus,隐夜鸫,Aves,12890
41794649,2020-04-09,43.6472631299,-79.4690774026,8,,White-breasted Nuthatch,Sitta carolinensis,白胸䴓,Aves,14801
41794767,2020-04-09,43.649660542,-79.4689586756,8,,Golden-crowned Kinglet,Regulus satrapa,金冠戴菊,Aves,117100
41794916,2020-04-09,43.6479105906,-79.4694516807,4,,Brown Creeper,Certhia americana,美洲旋木雀,Aves,7458
41830593,2020-04-10,43.648709756,-79.4730545754,14,,Siberian squill,Scilla siberica,伏尔加蓝瑰花,Plantae,862704
41837910,2020-04-10,43.6494611705,-79.4470444192,65,,Star Jelly,Nostoc commune,普通念珠藻,,319815
41838281,2020-04-10,43.6494799238,-79.4471045615,65,,Brickwork Woodlouse,Porcellio spinicornis,,Animalia,130169
41862359,2020-04-10,43.6491596794,-79.4687378479,8,,Eastern Phoebe,Sayornis phoebe,灰胸长尾霸鹟,Aves,17008
41866697,2020-04-10,43.6486176052,-79.469418202,4,,Grivette solitaire,Catharus guttatus,隐夜鸫,Aves,12890
41898669,2020-04-08,43.641932,-79.468886,50,,Figure-eight Sallow,Psaphida resumens,,Insecta,209329
41898670,2020-04-08,43.641932,-79.468886,50,,Grote's Pinion Moth,Lithophane grotei,,Insecta,223984
41898671,2020-04-08,43.641932,-79.468886,50,,Half-wing Moth,Phigalia titea,,Insecta,209713
41898673,2020-04-08,43.641932,-79.468886,50,,Singed Pinion Moth,Lithophane semiusta,,Insecta,205865
41898674,2020-04-08,43.641932,-79.468886,50,,Speckled Green Fruitworm Moth,Orthosia hibisci,,Insecta,226646
41898919,2020-04-09,43.6412360372,-79.4697174064,75,,Northern Cardinal,Cardinalis cardinalis,北美红雀,Aves,9083
41902938,2020-04-11,43.6473783333,-79.4707633333,,,Virginia waterleaf,Hydrophyllum virginianum,水叶草,Plantae,81711
41902969,2020-04-11,43.6473783333,-79.4707633333,,,garlic mustard,Alliaria petiolata,葱芥,Plantae,56061
41903996,2020-04-10,43.6535052258,-79.4626012444,315,,Asian Lady Beetle,Harmonia axyridis,异色瓢虫,Insecta,48484
41904270,2020-04-10,43.653029279,-79.4617399201,284,,Ampedus nigricollis,Ampedus nigricollis,,Insecta,213434
41904544,2020-04-10,43.6471099515,-79.4659975916,265,,Unequal Cellophane Bee,Colletes inaequalis,,Insecta,199041
41913097,2020-04-11,43.6515899227,-79.4469913677,12,,common motherwort,Leonurus cardiaca,欧益母草,Plantae,56171
41948129,2020-04-11,43.6444111448,-79.4802526645,15,,American Robin,Turdus migratorius,旅鸫,Aves,12727
41948132,2020-01-31,43.647565022,-79.4668280576,250,,Coyote,Canis latrans,郊狼,Mammalia,42051
41950243,2020-04-11,43.6473824666,-79.4689822726,4,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
41950553,2020-04-11,43.6490893213,-79.4697194577,4,,Downy Woodpecker,Dryobates pubescens,绒啄木鸟,Aves,792988
41950764,2020-04-11,43.6480840138,-79.4703381746,8,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
41971278,2020-04-10,43.6531486299,-79.4622123241,116,,Ampedus linteus,Ampedus linteus,,Insecta,213425
42005882,2020-04-12,43.6526001385,-79.4614657481,10,,Virginia waterleaf,Hydrophyllum virginianum,水叶草,Plantae,81711
42010795,2020-04-12,43.6403988317,-79.4682712722,,,Eurasian Red-and-black Melyrid,Anthocomus equestris,,Insecta,320043
42025944,2020-04-12,43.6477245482,-79.4509521064,16,,lesser periwinkle,Vinca minor,小蔓长春花,Plantae,55844
42041492,2020-04-12,43.648134228,-79.4694530072,8,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
42041626,2020-04-12,43.6466645463,-79.4699155637,4,,Double-crested Cormorant,Nannopterum auritum,双冠鸬鹚,Aves,1454382
42047248,2020-04-02,43.6344049396,-79.467408432,31,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
42047251,2020-04-02,43.633916801,-79.4652325702,488,,Black Swallowtail,Papilio polyxenes,珀凤蝶,Insecta,58523
42047252,2020-03-29,43.6346622498,-79.4652325702,488,,Canada Goose,Branta canadensis,加拿大雁,Aves,7089
42047261,2020-04-02,43.6465479,-79.4636903,2248,,goéland à bec cerclé,Larus delawarensis,环嘴鸥,Aves,4364
42048590,2020-04-11,43.6474508138,-79.4704353064,399,,Double-crested Cormorant,Nannopterum auritum,双冠鸬鹚,Aves,1454382
42048869,2020-04-06,43.6414778005,-79.4630411267,60,,Northern Cardinal,Cardinalis cardinalis,北美红雀,Aves,9083
42055648,2020-04-06,43.6529101437,-79.461359636,61,,switchgrass,Panicum virgatum,,Plantae,125727
42055650,2020-04-06,43.6485393801,-79.4686782456,61,,beaked hazelnut,Corylus cornuta,長喙榛,Plantae,53374
42055653,2020-04-06,43.6520237605,-79.4623896043,122,,common selfheal,Prunella vulgaris,夏枯草,Plantae,52764
42055654,2020-04-06,43.6411718164,-79.4626900117,61,,western scouringrush,Equisetum hyemale affine,大木賊,Plantae,53910
42055662,2020-04-06,43.6486622806,-79.4684681765,31,,black oak,Quercus velutina,美洲黑栎,Plantae,49006
42055664,2020-04-06,43.6489863484,-79.4677969376,61,,Manitoba maple,Acer negundo,梣叶槭,Plantae,47726
42055667,2020-04-06,43.6435808439,-79.4673282214,122,,white oak,Quercus alba,美洲白橡,Plantae,54779
42055669,2020-04-06,43.6478994916,-79.4689985673,61,,western poison ivy,Toxicodendron rydbergii,美西毒漆藤,Plantae,58729
42055678,2020-04-06,43.6530818455,-79.461543985,61,,multiflora rose,Rosa multiflora,野蔷薇,Plantae,78882
42055697,2020-04-06,43.6483652898,-79.4688698212,61,,black raspberry,Rubus occidentalis,喜阴悬钩子,Plantae,125489
42083935,2020-03-29,43.64541483,-79.4653769955,183,,Mourning Cloak,Nymphalis antiopa,黄缘蛱蝶,Insecta,56832
42084116,2020-03-29,43.6461152531,-79.4629841298,163,,Eastern Phoebe,Sayornis phoebe,灰胸长尾霸鹟,Aves,17008
42107356,2020-04-13,43.6490848295,-79.446811259,82,,House Mouse,Mus musculus,小鼠,Mammalia,44705
42140921,2020-04-11,43.6485944475,-79.4706522301,23,,Muskrat,Ondatra zibethicus,麝鼠,Mammalia,45763
42141059,2020-04-10,43.6529713015,-79.462287426,92,,Eastern Black Carpenter Ant,Camponotus pennsylvanicus,宾州弓背蚁,Insecta,129902
42141278,2020-04-04,43.6516877776,-79.4691227004,31,,European fire ant,Myrmica rubra,小红蚁,Insecta,119172
42141409,2020-04-04,43.6488899352,-79.4706458598,16,,Asian Lady Beetle,Harmonia axyridis,异色瓢虫,Insecta,48484
42142083,2020-03-24,43.6525501748,-79.4643688202,65,,Hairy Woodpecker,Leuconotopicus villosus,多毛啄木鸟,Aves,1651487
42142369,2020-03-15,43.6502783198,-79.4623759389,132,,American Red Squirrel,Tamiasciurus hudsonicus,北美红松鼠,Mammalia,46260
42143518,2020-04-10,43.6528487967,-79.4619762897,252,,Lasioglossum coeruleum,Lasioglossum coeruleum,,Insecta,199104
42155240,2020-04-13,43.64296333,-79.45835833,4,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
42155349,2020-04-11,43.642882,-79.482322,23,,Black Knot,Apiosporina morbosa,李黑节病菌,Fungi,58700
42155768,2020-04-13,43.65288,-79.46354667,13,,Prairie Willow,Salix humilis,小柳,Plantae,128671
42155887,2020-04-14,43.64205833,-79.46875,100,,Eastern Cottontail,Sylvilagus floridanus,东部棉尾兔,Mammalia,43111
42159412,2020-04-13,43.6458848541,-79.4699469783,8,,Pied-billed Grebe,Podilymbus podiceps,斑嘴巨䴙䴘,Aves,4246
42159540,2020-04-13,43.6480919894,-79.4697028578,4,,Eastern Phoebe,Sayornis phoebe,灰胸长尾霸鹟,Aves,17008
42164523,2020-04-13,43.641932,-79.468886,50,,Ipsilon Dart Moth,Agrotis ipsilon,小地老虎,Insecta,126276
42172969,2020-04-14,43.6492304039,-79.4468948991,10,,Creeping Bellflower,Campanula rapunculoides,匍匐风铃草,Plantae,85321
42188455,2020-04-14,43.64148667,-79.45926667,10,,Wayfaring-tree,Viburnum lantana,绵毛荚蒾,Plantae,124741
42194217,2020-04-14,43.6498496923,-79.4699846486,4,,Muskrat,Ondatra zibethicus,麝鼠,Mammalia,45763
42194345,2020-04-14,43.6489060944,-79.4695455726,4,,Eastern Phoebe,Sayornis phoebe,灰胸长尾霸鹟,Aves,17008
42194519,2020-04-14,43.6453065344,-79.4688433401,8,,Black Crappie,Pomoxis nigromaculatus,黑莓鲈,Actinopterygii,49594
42194670,2020-04-14,43.6493271372,-79.4693273131,8,,mésange à tête noire,Poecile atricapillus,黑顶山雀,Aves,144815
42194763,2020-04-14,43.6489567745,-79.4689975322,15,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
42194868,2020-04-14,43.6463962456,-79.46835868,4,,Sittelle à poitrine blanche,Sitta carolinensis,白胸䴓,Aves,14801
42195753,2020-04-14,43.6461991631,-79.4701271631,15,,Gadwall,Mareca strepera,赤膀鸭,Aves,558439
42195851,2020-04-14,43.6456789849,-79.4697839089,31,,Pied-billed Grebe,Podilymbus podiceps,斑嘴巨䴙䴘,Aves,4246
42201145,2020-04-14,43.6462427552,-79.4693991043,2,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
42241129,2020-04-04,43.6402583333,-79.46022,,,Siberian squill,Scilla siberica,伏尔加蓝瑰花,Plantae,862704
42252486,2020-04-15,43.6430888889,-79.4582666667,5,,canard branchu,Aix sponsa,林鸳鸯,Aves,7107
42252688,2020-04-15,43.6422611111,-79.4591527778,4,,Eastern Gray Squirrel,Sciurus carolinensis,东美松鼠,Mammalia,46017
42253040,2020-04-15,43.6449055556,-79.4588,4,,Black-capped Chickadee,Poecile atricapillus,黑顶山雀,Aves,144815
42253282,2020-04-15,43.6457333333,-79.4607166667,5,,Siberian squill,Scilla siberica,伏尔加蓝瑰花,Plantae,862704
42253395,2020-04-15,43.6453166667,-79.4635916667,7,,American Robin,Turdus migratorius,旅鸫,Aves,12727
42253838,2020-04-15,43.6449972222,-79.4590222222,4,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
42259425,2020-04-15,43.6489897466,-79.4688630084,8,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
42325473,2020-04-16,43.6412360372,-79.4697174064,75,,Brown-headed Cowbird,Molothrus ater,褐头牛鹂,Aves,10373
42330192,2020-04-16,43.64192,-79.46946667,24,,Brickwork Woodlouse,Porcellio spinicornis,,Animalia,130169
42343331,2020-04-16,43.6483801782,-79.4704254277,4,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
42414719,2020-04-17,43.6507336971,-79.4700439375,31,,Red-tailed Hawk,Buteo jamaicensis,红尾鵟,Aves,5212
42415233,2020-04-17,43.6473958408,-79.4702627774,8,,Swamp Sparrow,Melospiza georgiana,沼泽带鹀,Aves,9096
42415337,2020-04-17,43.6481449431,-79.4686088044,8,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
42415868,2020-04-17,43.6450818708,-79.4685873684,8,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
42472810,2020-04-18,43.65294827,-79.4608882,6,,Northern Cardinal,Cardinalis cardinalis,北美红雀,Aves,9083
42477987,2020-04-18,43.6434883333,-79.4595116667,,,colt's-foot,Tussilago farfara,款冬,Plantae,56222
42479670,2020-04-18,43.6520991765,-79.468750162,48,,garlic mustard,Alliaria petiolata,葱芥,Plantae,56061
42482667,2020-04-18,43.64129404,-79.48775924,8,,eastern hemlock,Tsuga canadensis,加拿大铁杉,Plantae,48734
42533508,2020-04-17,43.6426179634,-79.4671092136,150,,Astur cooperii,Astur cooperii,库氏鹰,Aves,1579017
42567369,2020-04-18,43.641932,-79.468886,50,,Snowy-shouldered Acleris Moth,Acleris nivisellana,,Insecta,212345
42567370,2020-04-18,43.641932,-79.468886,50,,White-speck Moth,Mythimna unipuncta,一点秘夜蛾,Insecta,121183
42567371,2020-04-18,43.641932,-79.468886,50,,Speckled Green Fruitworm Moth,Orthosia hibisci,,Insecta,226646
42567375,2020-04-18,43.641932,-79.468886,50,,Ipsilon Dart Moth,Agrotis ipsilon,小地老虎,Insecta,126276
42567377,2020-04-18,43.641932,-79.468886,50,,Bethune's Pinion Moth,Lithophane bethunei,,Insecta,223979
42579407,2020-04-18,43.641932,-79.468886,50,,Ashen Pinion Moth,Lithophane antennata,,Insecta,223978
42599811,2020-04-19,43.6476461846,-79.4693280774,21,,winged euonymus,Euonymus alatus,卫矛,Plantae,117433
42613939,2020-04-06,43.6445244293,-79.4574933127,2813,,Red-tailed Hawk,Buteo jamaicensis,红尾鵟,Aves,5212
42810864,2020-04-20,43.64237,-79.46688833,10,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
42810918,2020-04-20,43.64233,-79.46678,5,,Mallard,Anas platyrhynchos,绿头鸭,Aves,6930
42811056,2020-04-20,43.64231167,-79.46673667,5,,Mute Swan,Cygnus olor,疣鼻天鹅,Aves,6921
42811118,2020-04-20,43.642345,-79.46672833,5,,Canada Goose,Branta canadensis,加拿大雁,Aves,7089
42968055,2020-04-23,43.6509611674,-79.4696323786,65,,Siberian squill,Scilla siberica,伏尔加蓝瑰花,Plantae,862704
42969158,2020-04-23,43.6505002031,-79.4694942494,24,,garlic mustard,Alliaria petiolata,葱芥,Plantae,56061
42974778,2020-04-23,43.6504196347,-79.4683409477,24,,Oregon grape,Berberis aquifolium,俄勒冈葡萄,Plantae,126887
42974954,2020-04-23,43.6506119048,-79.4682007659,8,,Virginia waterleaf,Hydrophyllum virginianum,水叶草,Plantae,81711
42975064,2020-04-23,43.6505920906,-79.4682212406,6,,Greater celandine,Chelidonium majus,白屈菜,Plantae,55757
42975199,2020-04-23,43.6506887142,-79.4680736459,6,,Greater celandine,Chelidonium majus,白屈菜,Plantae,55757
42988710,2020-04-23,43.63852118,-79.46667346,12,,garlic mustard,Alliaria petiolata,葱芥,Plantae,56061
43022995,2020-04-23,43.6479668345,-79.4698784128,187,,Black-crowned Night-Heron,Nycticorax nycticorax,夜鹭,Aves,4981
43023391,2020-04-22,43.6438773642,-79.467501305,29,,Eastern Chipmunk,Tamias striatus,东美花鼠,Mammalia,46217
43078179,2020-04-18,43.65238,-79.4684366667,,,Red-tailed Hawk,Buteo jamaicensis,红尾鵟,Aves,5212
43079780,2020-04-18,43.6497466667,-79.4705583333,,,Muskrat,Ondatra zibethicus,麝鼠,Mammalia,45763
43252395,2020-04-14,43.6492423342,-79.4469223614,8,,Black Laceweaver,Amaurobius ferox,黑边暗蛛,Arachnida,127022
43316325,2020-04-24,43.6532938,-79.4803896,12,,bloodroot,Sanguinaria canadensis,血根草,Plantae,51044
43361671,2020-04-25,43.6526552142,-79.4640962407,91,,Unequal Cellophane Bee,Colletes inaequalis,,Insecta,199041
43362634,2020-04-25,43.6527221676,-79.4639383256,177,,German Yellowjacket,Vespula germanica,德国黄胡蜂,Insecta,126155
43368130,2020-04-25,43.646271252,-79.4690482691,113,,Red-winged Blackbird,Agelaius phoeniceus,红翅黑鹂,Aves,9744
43476049,2020-04-25,43.641932,-79.468886,50,,Ipsilon Dart Moth,Agrotis ipsilon,小地老虎,Insecta,126276
43476050,2020-04-25,43.641932,-79.468886,50,,Speckled Green Fruitworm Moth,Orthosia hibisci,,Insecta,226646
43476052,2020-04-25,43.641932,-79.468886,50,,White-speck Moth,Mythimna unipuncta,一点秘夜蛾,Insecta,121183
43476071,2020-04-25,43.641932,-79.468886,50,,Speckled Green Fruitworm Moth,Orthosia hibisci,,Insecta,226646
43476077,2020-04-25,43.641932,-79.468886,50,,Speckled Green Fruitworm Moth,Orthosia hibisci,,Insecta,226646
43522576,2020-04-25,43.6435478874,-79.4595551676,288,,round-lobed hepatica,Hepatica americana,,Plantae,741014
43535242,2020-04-25,43.6466380783,-79.4636902213,4208,,Eastern Red-backed Salamander,Plethodon cinereus,灰红背无肺螈,Amphibia,27186
43638426,2020-04-26,43.641932,-79.468886,50,,Gem Moth,Orthonama obstipata,泛尺蛾,Insecta,143002
43638437,2020-04-26,43.641932,-79.468886,50,,Lettered Sphinx,Deidamia inscriptum,,Insecta,143452
43948682,2020-04-25,43.6422972638,-79.4869433806,1849,,lesser celandine,Ficaria verna,榕叶毛茛,Plantae,204321
43949174,2020-04-25,43.6419262447,-79.4900597244,1443,,star-flowered lily-of-the-valley,Maianthemum stellatum,星花舞鹤草,Plantae,53268
43968224,2020-04-27,43.6452192126,-79.4679809627,27,,Hermit Thrush,Catharus guttatus,隐夜鸫,Aves,12890
44020815,2020-04-27,43.6464232607,-79.4683141407,48,,Oak mazegill,Fomitopsis quercina,栎迷孔菌,Fungi,1536892
44022196,2020-04-27,43.6467741803,-79.4679951672,34,,Eastern Cottontail,Sylvilagus floridanus,东部棉尾兔,Mammalia,43111
44039233,2020-04-15,43.644102671,-79.468077522,122,,Wood Duck,Aix sponsa,林鸳鸯,Aves,7107
44140989,2020-04-27,43.6463519156,-79.469102025,8,,White-throated Sparrow,Zonotrichia albicollis,白喉带鹀,Aves,9184
44184100,2020-04-28,43.6479750806,-79.4701548529,15,,American witch-hazel,Hamamelis virginiana,北美金缕梅,Plantae,51970
44184419,2020-04-28,43.6462822643,-79.4682520548,2,,White-throated Sparrow,Zonotrichia albicollis,白喉带鹀,Aves,9184
44184598,2020-04-28,43.6475920866,-79.4702695987,8,,Goldfish,Carassius auratus,鲫鱼,Actinopterygii,58612
44184847,2020-04-28,43.6486364977,-79.4692723842,4,,Ruby-crowned Kinglet,Corthylio calendula,红冠戴菊,Aves,1289388
